run,m,k,d,n,b,lowest_real,highest_fake,distinguishable,distinguishability_ratio,euclidean_length_betas,abs_deviation,squared_deviation,max_normed_deviation,epsilon_droot_m,epsilon_droot_rootd,epsilon_droot_halfd,epsilon_dlinear_m,epsilon_dlinear_rootd,epsilon_dlinear_halfd
103,1,1000,1001,10,5,0.15939955264273198,-1.1320536921671165,0,0.14080564706925672,8.981959096262514,215.93839674216494,104.08159368050559,4.840600447357268,0.9979330236485405,0.9974490300376246,0.9959414333439789,126.16242555934303,77.63134839626055,17.07922759246229
104,1,1000,1001,100,5,0.4536673997147229,-0.33179820202918175,1,1.367299150327592,3.1657521157279804,83.59859794795294,30.485312461088952,4.546332600285277,0.9980610414424943,0.9973035504753034,0.9961602889329834,143.44808137639365,67.08518265040358,21.280815699030747
105,5,1,6,10,5,4.966859181714205,3.4135786150254056e-4,1,14550.299676274597,11.150558180507105,0.091742360472802445,0.002232878874143089,0.03314081828579507,0.8739049645464584,0.8743098408645101,0.8743098408645101,2.672615541559367,2.680053417742005,2.680053417742005
106,5,1,6,100,5,4.981334497338868,0.002455190976736807,1,2028.8989917841573,11.168724879982591,0.05944770245065973,8.120083857011191e-4,0.01866550266113176,0.8740917450498147,0.8743969836043969,0.8743969836043969,2.6760446967048757,2.681656547815505,2.681656547815505
107,5,10,15,10,5,2.563242422903247,1.8557881257140512,1,1.3812150144656135,9.797680202429724,14.869325932330701,20.84599717345801,2.436757577096753,0.9144874746160285,0.9338639849920185,0.8737637056920745,3.9242591663702027,5.374593995992549,1.9815328435312418
108,5,10,15,100,5,4.997298472153985,0.024703115415619828,1,202.29426078761642,11.189579208667338,0.12713471003400112,0.001720633157638917,0.024703115415619828,0.9476793897108675,0.9477403885478467,0.6335987219672695,6.699043430001988,6.705514258063452,0.015970026895760943
109,5,100,105,10,5,-0.18693981953837976,-2.323772442402481,0,0.08044669784667388,6.825239622781131,68.69889648803118,138.88685511860334,5.18693981953838,0.9859642479496344,0.9832566773897025,0.9725948083082858,23.80191296805135,17.83258340336554,5.67601758506805
110,5,100,105,100,5,4.869237106681222,0.17920149100515612,1,27.171855989418752,11.003797492273451,5.305136560086032,0.42282927032191814,0.17920149100515612,0.9922652760607066,0.9584597063618345,0.9481954479788587,46.4630411965076,1.2202381098133561,0.3939718896690206
111,5,1000,1005,10,5,-0.0050731569253234104,-0.5834774229104324,0,0.008694692761235037,4.868267755225166,147.66847884042534,143.75132823260628,5.077899016547276,0.9976388020742666,0.997297425846174,0.9961798356934296,93.40388328621731,66.21976322206694,21.45860328715797
112,5,1000,1005,100,5,-0.8287136258310885,9.06491784553906,0,0.09141987163611273,38.04625128337112,885.6717043369678,1550.2626803521437,9.06491784553906,0.9979129127270588,0.9973411881533699,0.9959507698692084,123.10383723325063,69.20535832070404,17.030487273026253
113,10,1,11,10,5,0.9002497791249078,2.635861400575526,0,0.34153911845605506,14.415981750744791,24.257186689349403,66.14052375478394,4.099750220875093,0.8467266763150237,0.8868649890080011,0.8678379651185965,1.7642834208013098,2.936468189151142,2.3132244942156657
114,10,1,11,100,5,4.99312956830435,0.0042356798883867374,1,1178.8259972134263,15.828821711370034,0.08080866508364774,8.953010978052739e-4,0.015390332270632356,0.9004252372064651,0.9007286397202725,0.9005889340486837,3.4698997975253563,3.4827826770538812,3.4768451944432925
115,10,10,20,10,5,1.1285463399073714,3.1897956757271757,0,0.3537989434543005,10.07936594810381,44.53648170270709,126.51590586362346,3.8714536600926284,0.9141819578836652,0.9395836611576692,0.9141819578836652,3.3241676092049097,5.750943703247604,3.3241676092049097
116,10,10,20,100,5,4.975861106037565,0.021769471995578344,1,228.57059220582957,15.799569725773472,0.18394746359356334,0.0027063874150473725,0.024138893962435404,0.9438677544812549,0.944086348389488,0.9438677544812549,6.298729892524298,6.32796910503008,6.298729892524298
117,10,100,110,10,5,0.08926075921050639,-1.7913337300207184,0,0.049829218148800224,6.639424600723403,91.10407880553473,221.18933123541,4.910739240789494,0.9832364993641438,0.9831136767195594,0.9755008968945479,17.130569252113276,16.896776251296888,7.18516454820038
118,10,100,110,100,5,4.631327710634365,-0.5863259368292704,1,7.898896193607995,15.17824600703259,18.96109163533319,5.04326744801357,0.5863259368292704,0.9892669273759448,0.9708537123853771,0.9591025103542413,33.56422395141947,4.249229655477758,1.1131296058148716
119,10,1000,1010,10,5,-0.026260578189935636,0.3815132010532756,0,0.06883268552028042,3.7427669581269822,143.32726133374146,257.77993939077373,5.153791543521803,0.9975505445324395,0.997341131358826,0.9961644619216766,84.83606231316504,68.62602267668707,20.82936700604851
120,10,1000,1010,100,5,0.013441073872513086,-1.6390291955471457,0,0.008200631147406831,12.85398902811289,339.5380725755489,328.9062383406898,4.986558926127487,0.9977183489326382,0.9974209547447402,0.9960322699620772,100.54496400939459,74.40365901282068,18.216486289502104
121,50,1,51,10,5,0.11648378650339507,1.7894035647772342,0,0.06509643145697898,17.21518731141109,192.51916063939507,933.5764033582593,8.2136153715079,0.906873705826497,0.968600467594786,0.9577871073288031,0.34870444766510755,10.02186547492089,5.653123854502676
122,50,1,51,100,5,4.9606874917577715,-8.148823118625595e-4,1,6087.612185886366,35.370683137916714,0.6860222574393571,0.013430120058934895,0.03931250824222854,0.9622158756162469,0.9624290731941335,0.9623910487508466,7.1526767264622135,7.233951585190026,7.21938992112297
123,50,10,60,10,5,-0.07874893573340952,-3.477209387079134,0,0.022647165288932705,15.081994395128675,231.57014850620953,1149.609878297975,9.27897898036969,0.9463269127286749,0.9727477694531068,0.9592280075351611,2.1909008518693383,11.433149116276706,4.936990580848459
124,50,10,60,100,5,4.9558315790182705,-0.025372633643547967,1,195.32192237672947,35.36677944300838,0.8764874879643004,0.019253335088523015,0.046185493956921064,0.967777120052469,0.9679864610281204,0.9679092786455344,8.40760452108056,8.517423266144572,8.476770770523522
125,50,100,150,10,5,0.002780997495143963,1.7999599923807685,0,0.0015450329490188264,10.231836120753465,301.54266759550455,1189.101673098463,6.449158857912891,0.9837526059596378,0.9870543863473279,0.9809254805674514,12.85214542937024,21.24485049619094,8.34629343355208
126,50,100,150,100,5,0.86112213384794,-4.7214491239731124,0,0.18238513457141806,28.21951949246212,208.84527064090219,438.90085060000564,4.7214491239731124,0.983317832585656,0.9867427350029018,0.9808974249133985,12.027587952362287,20.261980363851784,8.310562511820207
127,50,1000,1050,10,5,-0.005793900296809554,0.6178638274700562,0,0.00937730943164875,5.645622458977747,382.4923710835933,1237.3746133027764,5.397713979751865,0.997305169264003,0.997396670995455,0.9963449731843885,61.753687959069524,67.99850414298913,22.460013689775728
128,50,1000,1050,100,5,-4.321534967752736e-4,-0.983829335136283,0,4.392565675177905e-4,10.837311262190836,486.18119184371307,1143.9493459439343,5.000432153496775,0.997357545743748,0.9974270194974099,0.9963202198060167,65.25457489075005,70.20603823327039,21.88168183719048
